Trying to pull quay.io/konveyor/generic-external-provider:v0.9.0-rc.1...
Getting image source signatures
Copying blob sha256:91c155f5683e47b3336b75924715d56597a9bb8276fdcdaa1510c0c07a575a0e
Copying blob sha256:063fbd5fac6af91f4042bbe66bae69795aa46675d5b0c800ed195ad79ed8fb02
Copying config sha256:27d18a6ef30d29bab1379522ebd65ceac47464ca4c04283164d7424c75924c18
Writing manifest to image destination
6b6087b250fb51cb67bd3bca72b2123946b434727d3fad0412b85270470b8505
time="2026-02-24T09:32:03-05:00" level=info msg="provider configuration" config="{\"location\":\"/opt/input/source\",\"analysisMode\":\"full\",\"providerSpecificConfig\":{\"lspServerArgs\":[\"--stdio\"],\"lspServerName\":\"nodejs\",\"lspServerPath\":\"/usr/local/bin/typescript-language-server\",\"workspaceFolders\":[\"file:///opt/input/source\"]},\"proxyConfig\":{\"HTTPProxy\":\"\",\"HTTPSProxy\":\"\",\"NoProxy\":\"\",\"CGI\":false},\"pipeName\":\"\",\"initialized\":false}" logger=nodejs provider=grpc
time="2026-02-24T09:32:08-05:00" level=debug msg="starting provider" locations="[\"/Users/jmatthews/VM-Shared/patternfly_experiments/pranavs_skill/playpen-pf-mig-skills/experiments/migration-skill-quipuchords-jwm/quipucords-ui\"]" provider=builtin
time="2026-02-24T09:34:18-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00040
time="2026-02-24T09:34:18-05:00" level=unknown msg="rule response received" failed=0 matched=20 total=235 unmatched=148
time="2026-02-24T09:34:18-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00160 worker=1
time="2026-02-24T09:34:18-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:19-05:00" level=unknown msg="analyzing pattern" needsMultiline=true pattern="<NotAuthorized[^>]*\\btitle\\b"
time="2026-02-24T09:34:19-05:00" level=unknown msg="searching for multiline pattern using parallelWalk" literal=false pattern="<NotAuthorized[^>]*\\btitle\\b" totalFiles=158
time="2026-02-24T09:34:19-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00020 worker=3
time="2026-02-24T09:34:19-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00020 worker=3
time="2026-02-24T09:34:19-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-renamed-props-00170 ruleset=patternfly-v5/patternfly-v6 worker=3
time="2026-02-24T09:34:19-05:00" level=info msg="Adding Carrier span info to context" worker=3
time="2026-02-24T09:34:19-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00020
time="2026-02-24T09:34:19-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00020
time="2026-02-24T09:34:19-05:00" level=unknown msg="rule response received" failed=0 matched=20 total=235 unmatched=149
time="2026-02-24T09:34:19-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00170 worker=3
time="2026-02-24T09:34:19-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:20-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:20-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00090 worker=7
time="2026-02-24T09:34:20-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00090 worker=7
time="2026-02-24T09:34:20-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-renamed-props-00180 ruleset=patternfly-v5/patternfly-v6 worker=7
time="2026-02-24T09:34:20-05:00" level=info msg="Adding Carrier span info to context" worker=7
time="2026-02-24T09:34:20-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00180 worker=7
time="2026-02-24T09:34:20-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00090
time="2026-02-24T09:34:20-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00090
time="2026-02-24T09:34:20-05:00" level=unknown msg="rule response received" failed=0 matched=20 total=235 unmatched=150
time="2026-02-24T09:34:20-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:20-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:20-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00070 worker=4
time="2026-02-24T09:34:20-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00070 worker=4
time="2026-02-24T09:34:20-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-removed-props-00000 ruleset=patternfly-v5/patternfly-v6 worker=4
time="2026-02-24T09:34:20-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00070
time="2026-02-24T09:34:20-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00070
time="2026-02-24T09:34:20-05:00" level=unknown msg="rule response received" failed=0 matched=20 total=235 unmatched=151
time="2026-02-24T09:34:20-05:00" level=info msg="Adding Carrier span info to context" worker=4
time="2026-02-24T09:34:20-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-removed-props-00000 worker=4
time="2026-02-24T09:34:20-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:20-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:20-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00100 worker=6
time="2026-02-24T09:34:20-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00100 worker=6
time="2026-02-24T09:34:20-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-removed-props-00010 ruleset=patternfly-v5/patternfly-v6 worker=6
time="2026-02-24T09:34:20-05:00" level=info msg="Adding Carrier span info to context" worker=6
time="2026-02-24T09:34:20-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-removed-props-00010 worker=6
time="2026-02-24T09:34:20-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00100
time="2026-02-24T09:34:20-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00100
time="2026-02-24T09:34:20-05:00" level=unknown msg="rule response received" failed=0 matched=20 total=235 unmatched=152
time="2026-02-24T09:34:20-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:21-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:21-05:00" level=unknown msg="finished rule" error=null found=4 matched=true ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00110 worker=0
time="2026-02-24T09:34:21-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/vendor/react-table-batteries/tackle2-ui-legacy/components/FilterToolbar/MultiselectFilterControl.tsx: no such file or directory"
time="2026-02-24T09:34:21-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/vendor/react-table-batteries/tackle2-ui-legacy/components/FilterToolbar/MultiselectFilterControl.tsx: no such file or directory"
time="2026-02-24T09:34:21-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/vendor/react-table-batteries/tackle2-ui-legacy/components/FilterToolbar/SelectFilterControl.tsx: no such file or directory"
time="2026-02-24T09:34:21-05:00" level=error msg="unable to get code location" error="open /opt/input/source/src/vendor/react-table-batteries/tackle2-ui-legacy/components/FilterToolbar/SelectFilterControl.tsx: no such file or directory"
time="2026-02-24T09:34:21-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-removed-props-00020 ruleset=patternfly-v5/patternfly-v6 worker=0
time="2026-02-24T09:34:21-05:00" level=info msg="Adding Carrier span info to context" worker=0
time="2026-02-24T09:34:21-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-removed-props-00020 worker=0
time="2026-02-24T09:34:21-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00110
time="2026-02-24T09:34:21-05:00" level=unknown msg="rule response received" failed=0 matched=21 total=235 unmatched=152
time="2026-02-24T09:34:21-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:21-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:21-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00120 worker=2
time="2026-02-24T09:34:21-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00120 worker=2
time="2026-02-24T09:34:21-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-removed-props-00030 ruleset=patternfly-v5/patternfly-v6 worker=2
time="2026-02-24T09:34:21-05:00" level=info msg="Adding Carrier span info to context" worker=2
time="2026-02-24T09:34:21-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-removed-props-00030 worker=2
time="2026-02-24T09:34:21-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00120
time="2026-02-24T09:34:21-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00120
time="2026-02-24T09:34:21-05:00" level=unknown msg="rule response received" failed=0 matched=21 total=235 unmatched=153
time="2026-02-24T09:34:21-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:25-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:25-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00130 worker=8
time="2026-02-24T09:34:25-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00130 worker=8
time="2026-02-24T09:34:25-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-removed-props-00040 ruleset=patternfly-v5/patternfly-v6 worker=8
time="2026-02-24T09:34:25-05:00" level=info msg="Adding Carrier span info to context" worker=8
time="2026-02-24T09:34:25-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00130
time="2026-02-24T09:34:25-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00130
time="2026-02-24T09:34:25-05:00" level=unknown msg="rule response received" failed=0 matched=21 total=235 unmatched=154
time="2026-02-24T09:34:25-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-removed-props-00040 worker=8
time="2026-02-24T09:34:25-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:25-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:25-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00150 worker=9
time="2026-02-24T09:34:25-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00150 worker=9
time="2026-02-24T09:34:25-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-removed-props-00050 ruleset=patternfly-v5/patternfly-v6 worker=9
time="2026-02-24T09:34:25-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:25-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00160 worker=1
time="2026-02-24T09:34:25-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00160 worker=1
time="2026-02-24T09:34:25-05:00" level=info msg="Adding Carrier span info to context" worker=9
time="2026-02-24T09:34:25-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-removed-props-00050 worker=9
time="2026-02-24T09:34:25-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00150
time="2026-02-24T09:34:25-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00150
time="2026-02-24T09:34:25-05:00" level=unknown msg="rule response received" failed=0 matched=21 total=235 unmatched=155
time="2026-02-24T09:34:25-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00160
time="2026-02-24T09:34:25-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00160
time="2026-02-24T09:34:25-05:00" level=unknown msg="rule response received" failed=0 matched=21 total=235 unmatched=156
time="2026-02-24T09:34:25-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-removed-props-00060 ruleset=patternfly-v5/patternfly-v6 worker=1
time="2026-02-24T09:34:25-05:00" level=info msg="Adding Carrier span info to context" worker=1
time="2026-02-24T09:34:25-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-removed-props-00060 worker=1
time="2026-02-24T09:34:25-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:25-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:25-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:25-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00140 worker=5
time="2026-02-24T09:34:25-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00140 worker=5
time="2026-02-24T09:34:25-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-removed-props-00070 ruleset=patternfly-v5/patternfly-v6 worker=5
time="2026-02-24T09:34:25-05:00" level=info msg="Adding Carrier span info to context" worker=5
time="2026-02-24T09:34:25-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-removed-props-00070 worker=5
time="2026-02-24T09:34:25-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:25-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00140
time="2026-02-24T09:34:25-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00140
time="2026-02-24T09:34:25-05:00" level=unknown msg="rule response received" failed=0 matched=21 total=235 unmatched=157
time="2026-02-24T09:34:26-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:26-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00170 worker=3
time="2026-02-24T09:34:26-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00170 worker=3
time="2026-02-24T09:34:26-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-removed-props-00080 ruleset=patternfly-v5/patternfly-v6 worker=3
time="2026-02-24T09:34:26-05:00" level=info msg="Adding Carrier span info to context" worker=3
time="2026-02-24T09:34:26-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-removed-props-00080 worker=3
time="2026-02-24T09:34:26-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00170
time="2026-02-24T09:34:26-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00170
time="2026-02-24T09:34:26-05:00" level=unknown msg="rule response received" failed=0 matched=21 total=235 unmatched=158
time="2026-02-24T09:34:26-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:27-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:27-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-removed-props-00010 worker=6
time="2026-02-24T09:34:27-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-removed-props-00010 worker=6
time="2026-02-24T09:34:27-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-removed-props-00090 ruleset=patternfly-v5/patternfly-v6 worker=6
time="2026-02-24T09:34:27-05:00" level=info msg="Adding Carrier span info to context" worker=6
time="2026-02-24T09:34:27-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-removed-props-00090 worker=6
time="2026-02-24T09:34:27-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-removed-props-00010
time="2026-02-24T09:34:27-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-removed-props-00010
time="2026-02-24T09:34:27-05:00" level=unknown msg="rule response received" failed=0 matched=21 total=235 unmatched=159
time="2026-02-24T09:34:27-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:27-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:27-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-removed-props-00000 worker=4
time="2026-02-24T09:34:27-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-removed-props-00000 worker=4
time="2026-02-24T09:34:27-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-removed-props-00100 ruleset=patternfly-v5/patternfly-v6 worker=4
time="2026-02-24T09:34:27-05:00" level=info msg="Adding Carrier span info to context" worker=4
time="2026-02-24T09:34:27-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-removed-props-00100 worker=4
time="2026-02-24T09:34:27-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:27-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-removed-props-00000
time="2026-02-24T09:34:27-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-removed-props-00000
time="2026-02-24T09:34:27-05:00" level=unknown msg="rule response received" failed=0 matched=21 total=235 unmatched=160
time="2026-02-24T09:34:27-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:27-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00180 worker=7
time="2026-02-24T09:34:27-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00180 worker=7
time="2026-02-24T09:34:27-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-removed-props-00110 ruleset=patternfly-v5/patternfly-v6 worker=7
time="2026-02-24T09:34:27-05:00" level=info msg="Adding Carrier span info to context" worker=7
time="2026-02-24T09:34:27-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-removed-props-00110 worker=7
time="2026-02-24T09:34:27-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00180
time="2026-02-24T09:34:27-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-renamed-props-00180
time="2026-02-24T09:34:27-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:27-05:00" level=unknown msg="rule response received" failed=0 matched=21 total=235 unmatched=161
time="2026-02-24T09:34:29-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:29-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"\\u003cNav[^\\u003e]*\\\\btheme=[\\\"']dark[\\\"']\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-removed-props-00020\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-removed-props-00020\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-removed-props-00020
time="2026-02-24T09:34:29-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:34:29-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:29-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"\\u003cNav[^\\u003e]*\\\\btheme=[\\\"']light[\\\"']\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-removed-props-00030\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-removed-props-00030\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-removed-props-00030
time="2026-02-24T09:34:29-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:34:31-05:00" level=unknown msg="analyzing pattern" needsMultiline=true pattern="<Nav[^>]*\\btheme=[\"']light[\"']"
time="2026-02-24T09:34:31-05:00" level=unknown msg="searching for multiline pattern using parallelWalk" literal=false pattern="<Nav[^>]*\\btheme=[\"']light[\"']" totalFiles=158
time="2026-02-24T09:34:31-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-removed-props-00030 worker=2
time="2026-02-24T09:34:31-05:00" level=unknown msg="finished rule" error=null found=3 matched=false ruleID=patternfly-v5-to-patternfly-v6-removed-props-00030 worker=2
time="2026-02-24T09:34:31-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-removed-props-00120 ruleset=patternfly-v5/patternfly-v6 worker=2
time="2026-02-24T09:34:31-05:00" level=info msg="Adding Carrier span info to context" worker=2
time="2026-02-24T09:34:31-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-removed-props-00120 worker=2
time="2026-02-24T09:34:31-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-removed-props-00030
time="2026-02-24T09:34:31-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-removed-props-00030
time="2026-02-24T09:34:31-05:00" level=unknown msg="analyzing pattern" needsMultiline=true pattern="<Nav[^>]*\\btheme=[\"']dark[\"']"
time="2026-02-24T09:34:31-05:00" level=unknown msg="searching for multiline pattern using parallelWalk" literal=false pattern="<Nav[^>]*\\btheme=[\"']dark[\"']" totalFiles=158
time="2026-02-24T09:34:31-05:00" level=unknown msg="rule response received" failed=0 matched=21 total=235 unmatched=162
time="2026-02-24T09:34:31-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:31-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-removed-props-00020 worker=0
time="2026-02-24T09:34:31-05:00" level=unknown msg="finished rule" error=null found=3 matched=false ruleID=patternfly-v5-to-patternfly-v6-removed-props-00020 worker=0
time="2026-02-24T09:34:31-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-removed-props-00130 ruleset=patternfly-v5/patternfly-v6 worker=0
time="2026-02-24T09:34:31-05:00" level=info msg="Adding Carrier span info to context" worker=0
time="2026-02-24T09:34:31-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-removed-props-00130 worker=0
time="2026-02-24T09:34:31-05:00" level=info msg=connection conn=2 logger=nodejs provider=grpc
time="2026-02-24T09:34:31-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-removed-props-00020
time="2026-02-24T09:34:31-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-removed-props-00020
time="2026-02-24T09:34:31-05:00" level=unknown msg="rule response received" failed=0 matched=21 total=235 unmatched=163
time="2026-02-24T09:34:32-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:32-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-removed-props-00050 worker=9
time="2026-02-24T09:34:32-05:00" level=info msg="Made call to Evaluate" err=null logger=nodejs.grpcServiceClient provider=grpc
time="2026-02-24T09:34:32-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"\\u003cPageHeaderToolsItem[^\\u003e]*\\\\bisSelected\\\\b\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-removed-props-00050\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-removed-props-00050\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-removed-props-00050
